id,image_filename,image_path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,split
21679,21679.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21679.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2687,query
25218,25218.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25218.jpg,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Pink & Black Striped Handbag,query
43694,43694.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43694.jpg,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Doodle Girls Navy Blue Dress,query
30559,30559.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30559.jpg,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Unisex Black Sunglasses,query
29456,29456.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29456.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,query
12851,12851.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12851.jpg,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Ant Kids Crystal Button Black Tops,query
43194,43194.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43194.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch NA2049SM09,query
38843,38843.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38843.jpg,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Latin Quarters Women Zip Piping Navy Blue Dress,query
18905,18905.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\18905.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Response Cushion 20 Black Sports Shoes,query
3260,3260.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3260.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Heroes Needed White T-shirt,query
44682,44682.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\44682.jpg,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Dress,query
6779,6779.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6779.jpg,Men,Apparel,Topwear,Shirts,Olive,Summer,2011.0,Casual,Timberland Men Claremont Popl Olive Shirt,query
44569,44569.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\44569.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals,query
16387,16387.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\16387.jpg,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Peter England Men Stripes Orange Shirt,query
54739,54739.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54739.jpg,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Del Norte Canvas Shoes,query
7154,7154.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7154.jpg,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Scullers For Her Women's Fashion Summer Lite Ash Grey Top,query
16942,16942.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\16942.jpg,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Image Women Classic Eyewear Purple  Sunglasses,query
39455,39455.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39455.jpg,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,query
7447,7447.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7447.jpg,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Proline Men Orange Polo T-shirt,query
40423,40423.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\40423.jpg,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Top,query
11992,11992.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11992.jpg,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Stripes Green Tshirts,query
24600,24600.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24600.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red Striped Shirt,query
3455,3455.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3455.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Response Cushion Green White Shoe,query
58545,58545.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58545.jpg,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Miami Blues Women Sunglasses,query
58155,58155.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58155.jpg,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Multi Coloured Bag,query
7416,7416.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7416.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women V Neck Solid Short Sleeve White Kurta,query
42539,42539.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42539.jpg,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Mother Earth Women Purple Kurta,query
47170,47170.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\47170.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Sandals,query
10514,10514.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\10514.jpg,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Flying Machine Women RN SL Pink Tshirts,query
30330,30330.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30330.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Under Medicated Black T-shirt,query
54407,54407.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54407.jpg,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Sling Bag,query
8713,8713.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8713.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Brown Sunglasses,query
43187,43187.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43187.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,query
54511,54511.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54511.jpg,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Lino Perros Women Grey Handbag,query
3239,3239.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3239.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men White 65CC Lo Ducati Sports Shoes,query
39626,39626.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39626.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Max Turnaround Low White Sports Shoes,query
22942,22942.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22942.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Casual Watch,query
29743,29743.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29743.jpg,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Light Green Handbag,query
34100,34100.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\34100.jpg,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,query
13648,13648.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13648.jpg,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Silver Astar ride 3M Sports Shoe,query
30070,30070.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30070.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Ed Hardy Men Silver Dial Watch,query
58734,58734.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58734.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2012.0,Sports,PUMA Men Red Printed T-shirt,query
5805,5805.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5805.jpg,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,ADIDAS Women's Tag Tank Purple Tops,query
24285,24285.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24285.jpg,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Shirt,query
5794,5794.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5794.jpg,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Party Black Top,query
6874,6874.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6874.jpg,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Forever New Women Pink Sleeveless Dress,query
35984,35984.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35984.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Flying Machine Women Printed Cobalt Blue Top,query
31684,31684.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\31684.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Multicourt White Sports Shoes,query
38221,38221.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38221.jpg,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,query
55783,55783.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\55783.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2013.0,Casual,Converse Men Brown Casual Shoes,query
59236,59236.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59236.jpg,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Men Silver Watch,query
53211,53211.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\53211.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Shirt,query
15097,15097.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15097.jpg,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Printed Pink Kurtas,query
26620,26620.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\26620.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Kevler Runner Black Sports Shoes,query
37315,37315.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\37315.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Edifice Men White Dial Chronograph Watch EX006,query
23521,23521.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23521.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,query
23624,23624.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23624.jpg,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls White I love Shopping Top,query
47399,47399.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\47399.jpg,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Baggit Women Green Bag,query
27195,27195.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\27195.jpg,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Doodle Kids Girl Printed Off White Dress,query
48465,48465.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\48465.jpg,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress,query
6888,6888.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6888.jpg,Women,Apparel,Topwear,Tops,Cream,Summer,2011.0,Casual,Forever New Women's Cream Floral Print Top,query
24716,24716.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24716.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men  Jiff Black Sandals,query
4996,4996.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4996.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men Drift Black Silver Shoe,query
41405,41405.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41405.jpg,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Wrangler Women Green Top,query
11963,11963.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11963.jpg,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandals,query
32924,32924.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\32924.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Status Quo Men Printed Navy Blue T-shirt,query
29136,29136.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29136.jpg,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Vogue Women Brown Sunglasses,query
21416,21416.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21416.jpg,Women,Apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Roxy Women Pink Top,query
36674,36674.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\36674.jpg,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Paridhan Women Orange Handbag,query
34382,34382.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\34382.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Banana T-shirt,query
5949,5949.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5949.jpg,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Locomotive Men Bold Red White Checked Shirt,query
5765,5765.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5765.jpg,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Sleevless Top,query
35677,35677.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35677.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,U.S. Polo Assn. Men Brown Leather Casual Shoes,query
50723,50723.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\50723.jpg,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress,query
9420,9420.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9420.jpg,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts,query
45748,45748.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45748.jpg,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Casual,Folklore Women Purple Kurta,query
13077,13077.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13077.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Casual Shoes,query
8093,8093.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8093.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Barricade Team White Sports Shoes,query
39687,39687.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39687.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Casual Shoes,query
29879,29879.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29879.jpg,Men,Accessories,Eyewear,Sunglasses,Green,Summer,2017.0,Casual,Mayhem Men Sunglasses 1020-204,query
15070,15070.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15070.jpg,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandal,query
57056,57056.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57056.jpg,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Elle Women White Shift Dress,query
36447,36447.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\36447.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Orbit White Sports Shoes,query
39231,39231.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39231.jpg,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Femella Women Peach Top,query
14576,14576.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\14576.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Half Cab Black Casual Shoes,query
15860,15860.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15860.jpg,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,Warner Bros Kids Unisex SD Fire Canvas Navy Blue Casual Shoes,query
54665,54665.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54665.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch NB3001SL05,query
41868,41868.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41868.jpg,Men,Footwear,Sandal,Sandals,Turquoise Blue,Summer,2015.0,Casual,Estd. 1977 Men Turquoise Blue Sandals,query
32401,32401.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\32401.jpg,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top,query
15747,15747.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15747.jpg,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Nike Men Ballista SL White Sports Shoes,query
49661,49661.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\49661.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Sunglass,query
38470,38470.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38470.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Marsx Hoor Handbag,query
17597,17597.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\17597.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Cat Unisex Sunglasses,query
51667,51667.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\51667.jpg,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses,query
2802,2802.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\2802.jpg,Men,Footwear,Sandal,Sandals,Multi,Fall,2009.0,Casual,iD Men Casual Leather Tmber Sandal,query
22178,22178.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22178.jpg,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Timberland Men Navy Blue Casual Shoes,query
50764,50764.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\50764.jpg,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals,query
